,equity,benchmark,exposure
2023-02-10,1098365.0996314161,1237702.5474026303,0.0
2023-02-13,1098365.0996314161,1228194.6934297057,0.0
2023-02-14,1098365.0996314161,1233832.6919394296,0.0
2023-02-15,1098365.0996314161,1239664.3603103,0.0
2023-02-16,1098365.0996314161,1243299.3327083199,0.0
2023-02-17,1098365.0996314161,1236721.7214433346,0.0
2023-02-20,1098365.0996314161,1231339.2930953475,0.0
2023-02-21,1098365.0996314161,1229303.3447171394,0.0
2023-02-22,1098365.0996314161,1211824.8409850502,0.0
2023-02-23,1098365.0996314161,1208927.5205436149,0.0
2023-02-24,1098365.0996314161,1205935.458029624,0.0
2023-02-27,1098365.0996314161,1199197.0991699966,0.0
2023-02-28,1098365.0996314161,1196728.412149427,0.0
2023-03-01,1098365.0996314161,1208770.8781704686,0.0
2023-03-02,1098365.0996314161,1202374.6211021424,0.0
2023-03-03,1098365.0996314161,1217829.5726150493,0.0
2023-03-06,1098365.0996314161,1226587.3784723633,0.0
2023-03-08,1098365.0996314161,1229962.75598169,0.0
2023-03-09,1098365.0996314161,1220236.4398295672,0.0
2023-03-10,1098365.0996314161,1210007.2742915011,0.0
2023-03-13,1098365.0996314161,1191428.4102095086,0.0
2023-03-14,1098365.0996314161,1183523.6854778915,0.0
2023-03-15,1098365.0996314161,1180370.8753692585,0.0
2023-03-16,1098365.0996314161,1181199.2446714425,0.0
2023-03-17,1098365.0996314161,1188658.8346016724,0.0
2023-03-20,1098365.0996314161,1180107.0947645304,0.0
